,angle,pm_value
129,-0.25,7.488571448818898e-08
130,0.0,6.87055705511811e-08
131,0.25,6.068775842519686e-08
132,0.5,5.8056499212598425e-08
133,0.75,5.8817391023622054e-08
134,1.0,5.422357669291339e-08
135,1.25,4.204273842519685e-08
136,1.5,2.3795665826771654e-08
137,1.75,3.398216094488189e-08
138,2.0,4.397586850393701e-08
139,2.25,4.53409925984252e-08
140,2.5,2.7393970708661417e-08
141,2.75,4.1325394488188975e-08
142,3.0,3.0405642992125985e-08
143,3.25,3.835810062992126e-08
144,3.5,3.454194503937008e-08
145,3.75,3.352882283464567e-08
146,4.0,4.293766566929134e-08
147,4.25,4.347228614173228e-08
148,4.5,3.233555149606299e-08
149,4.75,3.999800929133858e-08
150,5.0,3.9077105511811026e-08
151,5.5,3.6723135433070864e-08
152,6.0,2.872886535433071e-08
153,6.5,4.4087388976377956e-08
154,7.0,4.8485913385826773e-08
155,7.5,4.939185102362205e-08
156,8.0,3.1164008346456695e-08
157,8.5,3.4292234330708664e-08
158,9.0,4.0128748976377956e-08
159,9.5,4.0598871653543306e-08
160,10.0,4.129687401574804e-08
161,10.5,2.5122207401574804e-08
162,11.0,5.182276740157481e-08
163,11.5,3.8105848346456693e-08
164,12.0,4.388792047244095e-08
165,12.5,3.323384881889764e-08
166,13.0,3.3220425511811025e-08
167,13.5,4.3789036220472446e-08
168,14.0,4.289741795275591e-08
169,14.5,6.427012031496063e-08
170,15.0,5.175234251968504e-08
171,15.5,5.4539491968503934e-08
172,16.0,4.461444771653544e-08
173,16.5,4.628205086614173e-08
174,17.0,4.3150548818897645e-08
175,17.5,5.2117780787401576e-08
176,18.0,4.1037960472440945e-08
177,18.5,5.1197633228346456e-08
178,19.0,3.4570426141732284e-08
179,19.5,2.845316724409449e-08
180,20.0,4.420053118110236e-08
181,20.5,5.190322803149607e-08
182,21.0,5.251239952755906e-08
183,21.5,4.718454850393701e-08
184,22.0,6.77486062992126e-08
185,22.5,6.423662125984252e-08
186,23.0,6.39659411023622e-08
187,23.5,6.895862267716535e-08
188,24.0,1.3971365622047246e-07
189,24.5,2.404469968503937e-07
190,25.0,4.20285188976378e-07
191,25.5,7.815848409448819e-07
192,26.0,1.290869842519685e-06
193,26.5,1.7171840157480315e-06
194,27.0,2.0742019527559056e-06
195,27.5,2.4611471496062993e-06
196,28.0,2.9712634173228347e-06
197,28.5,3.4125314330708665e-06
198,29.0,3.6632131496062995e-06
199,29.5,3.7529823937007875e-06
200,30.0,3.787009543307087e-06
201,30.5,3.821993716535434e-06
