,angle,pm_value
0,-60.0,2.8847433523447403e-05
1,-59.0,2.836446793409379e-05
2,-58.0,2.853313403041825e-05
3,-57.0,2.9066997528517114e-05
4,-56.0,3.04772510139417e-05
5,-55.0,3.274442807351078e-05
6,-54.0,3.5745497655259826e-05
7,-53.0,3.973473852978454e-05
8,-52.0,4.452569131812421e-05
9,-51.0,5.044053003802282e-05
10,-50.0,5.803807807351078e-05
11,-49.0,6.733633206590622e-05
12,-48.0,7.798123827629912e-05
13,-47.0,9.187461280101395e-05
14,-46.0,0.00010870976045627378
15,-45.0,0.0001303389626108999
16,-44.0,0.00015816059569074778
17,-43.0,0.00019273959252218
18,-42.0,0.00023592144169835234
19,-41.0,0.0002949683244613435
20,-40.0,0.00037825429340937895
21,-39.0,0.0004935756280101394
22,-38.0,0.0006613108871989862
23,-37.0,0.000917194803548796
24,-36.0,0.0012846561913814958
25,-35.0,0.0017882253105196452
26,-34.0,0.0025175790874524717
27,-33.0,0.0035932646324461346
28,-32.0,0.005030229607097592
29,-31.0,0.0074048614702154625
30,-30.0,0.01094489936628644
31,-29.0,0.01662555576679341
32,-28.0,0.02608103618504436
33,-27.0,0.04200854264892269
34,-26.0,0.06986825602027884
35,-25.0,0.11312062801013942
36,-24.0,0.17165875918884665
37,-23.0,0.2368515019011407
38,-22.0,0.2943639759188847
39,-21.0,0.33420076806083654
40,-20.0,0.36017274588086184
41,-19.0,0.3781150468948036
42,-18.0,0.3937234353612168
43,-17.0,0.40522762991128014
44,-16.0,0.41355877629911286
45,-15.0,0.4223710177439798
46,-14.0,0.4302174695817491
47,-13.0,0.43709813181242085
48,-12.0,0.4446601996197719
49,-11.0,0.45122708555133084
50,-10.0,0.4573063263624842
51,-9.0,0.46209487642585556
52,-8.0,0.46627724081115335
53,-7.0,0.47057079721166034
54,-6.0,0.4731989803548797
55,-5.0,0.4751432490494297
56,-4.5,0.47641956780735106
57,-4.0,0.47724321039290246
58,-3.5,0.4777722287705958
59,-3.0,0.4777753567807351
60,-2.5,0.4781330126742713
61,-2.0,0.4789135411913815
62,-1.5,0.479243458174905
63,-1.0,0.4791652287705957
64,-0.5,0.47921164702154634
65,0.0,0.47900038783269966
66,0.5,0.4780450152091255
67,1.0,0.47777488466413187
68,1.5,0.4775496375158429
69,2.0,0.47720098162230673
70,2.5,0.4769389664131813
71,3.0,0.4763457642585551
72,3.5,0.4751324778200254
73,4.0,0.47393657224334607
74,4.5,0.4728021058301648
75,5.0,0.4714831451204056
76,6.0,0.46917396134347283
77,7.0,0.46485482002534856
78,8.0,0.4602159714828898
79,9.0,0.455111550697085
80,10.0,0.4482284987325729
81,11.0,0.44095358871989865
82,12.0,0.43332845880861853
83,13.0,0.42551364131812425
84,14.0,0.4170021318124208
85,15.0,0.40911811470215464
86,16.0,0.40098739733840305
87,17.0,0.39005049493029154
88,18.0,0.3748328136882129
89,19.0,0.3549870557667934
90,20.0,0.3238230133079848
91,21.0,0.2741687065906211
92,22.0,0.21315376869455008
93,23.0,0.14912787959442333
94,24.0,0.09495051267427124
95,25.0,0.05751314911280102
96,26.0,0.03423489847908746
97,27.0,0.021120079847908747
98,28.0,0.013750157287705959
99,29.0,0.009088769391634981
100,30.0,0.006291169201520913
101,31.0,0.004420766254752852
102,32.0,0.003155720221799747
103,33.0,0.002332502794676806
104,34.0,0.0016772324904942967
105,35.0,0.001212813257287706
106,36.0,0.0008598720278833968
107,37.0,0.0006211518561470216
108,38.0,0.0004695776476552599
109,39.0,0.0003703127851711027
110,40.0,0.0002902147452471483
111,41.0,0.0002337674866920152
112,42.0,0.00018954951711026618
113,43.0,0.0001544770842839037
114,44.0,0.0001265793574144487
115,45.0,0.00010636678136882131
116,46.0,9.026998605830165e-05
117,47.0,7.728713624841571e-05
118,48.0,6.604381812420786e-05
119,49.0,5.7300154626109e-05
120,50.0,5.0221369518377694e-05
121,51.0,4.444398523447402e-05
122,52.0,3.9667884474017747e-05
123,53.0,3.5524157731305455e-05
124,54.0,3.207015994930292e-05
125,55.0,2.9201182889733845e-05
126,56.0,2.6809179087452476e-05
127,57.0,2.4818049176172373e-05
128,58.0,2.309976051964512e-05
129,59.0,2.157799771863118e-05
130,60.0,2.022711641318124e-05
