,angle,pm_value
0,-60.0,9.129887811023622e-06
1,-59.5,9.381154188976378e-06
2,-59.0,9.682720283464566e-06
3,-58.5,1.0027336866141734e-05
4,-58.0,1.0436155181102361e-05
5,-57.5,1.0880700929133858e-05
6,-57.0,1.1377569480314962e-05
7,-56.5,1.1944058897637795e-05
8,-56.0,1.2554718346456694e-05
9,-55.5,1.3234497385826772e-05
10,-55.0,1.3975017181102363e-05
11,-54.5,1.4848593118110238e-05
12,-54.0,1.585625118110236e-05
13,-53.5,1.6972027086614174e-05
14,-53.0,1.8229267086614175e-05
15,-52.5,1.9635520629921262e-05
16,-52.0,2.12119968503937e-05
17,-51.5,2.2950217007874017e-05
18,-51.0,2.494251842519685e-05
19,-50.5,2.7248754488188977e-05
20,-50.0,2.9804794803149607e-05
21,-49.5,3.2799849921259845e-05
22,-49.0,3.6133591181102364e-05
23,-48.5,3.9924798740157476e-05
24,-48.0,4.4242481732283466e-05
25,-47.5,4.880703055118111e-05
26,-47.0,5.41620074015748e-05
27,-46.5,6.006043858267717e-05
28,-46.0,6.693071763779528e-05
29,-45.5,7.425804472440946e-05
30,-45.0,8.283923921259842e-05
31,-44.5,9.280457086614174e-05
32,-44.0,0.00010356632803149607
33,-43.5,0.00011595699385826772
34,-43.0,0.00012923010220472443
35,-42.5,0.0001443289316535433
36,-42.0,0.00016172690236220474
37,-41.5,0.00018133865196850394
38,-41.0,0.00020448532755905515
39,-40.5,0.00023161926141732284
40,-40.0,0.0002671401496062992
41,-39.5,0.00031133636377952755
42,-39.0,0.0003718635590551181
43,-38.5,0.00045424623307086616
44,-38.0,0.0005585652047244095
45,-37.5,0.00069417691496063
46,-37.0,0.0008544579543307086
47,-36.5,0.0010537412062992125
48,-36.0,0.0012980901338582676
49,-35.5,0.0015739228330708661
50,-35.0,0.0019062257007874015
51,-34.5,0.002267216755905512
52,-34.0,0.00270856431496063
53,-33.5,0.003208407133858268
54,-33.0,0.0038096189291338587
55,-32.5,0.004567948740157481
56,-32.0,0.005445281984251969
57,-31.5,0.006512815653543307
58,-31.0,0.007813776929133858
59,-30.5,0.009539953181102363
60,-30.0,0.011700498377952756
61,-29.5,0.014376605905511812
62,-29.0,0.01797772251968504
63,-28.5,0.022603219527559056
64,-28.0,0.028999789921259844
65,-27.5,0.03781104566929134
66,-27.0,0.05023666251968504
67,-26.5,0.06745732566929134
68,-26.0,0.08913301527559056
69,-25.5,0.11735811181102362
70,-25.0,0.1501872875590551
71,-24.5,0.18594586771653546
72,-24.0,0.22271702992125986
73,-23.5,0.25678062992125983
74,-23.0,0.28781449921259844
75,-22.5,0.3122383228346457
76,-22.0,0.33138671811023623
77,-21.5,0.3453693905511811
78,-21.0,0.35627316062992126
79,-20.5,0.3653678929133858
80,-20.0,0.373448105511811
81,-19.5,0.380744651968504
82,-19.0,0.3867233023622047
83,-18.5,0.3920208409448819
84,-18.0,0.3969772377952756
85,-17.5,0.40164576692913384
86,-17.0,0.40676081732283464
87,-16.5,0.41144672755905515
88,-16.0,0.416084125984252
89,-15.5,0.4200117417322835
90,-15.0,0.42397121889763784
91,-14.5,0.4280474425196851
92,-14.0,0.43225775275590556
93,-13.5,0.43630060944881893
94,-13.0,0.43982452913385833
95,-12.5,0.4434359700787402
96,-12.0,0.44704095905511815
97,-11.5,0.45046199212598426
98,-11.0,0.45391305669291343
99,-10.5,0.45695510866141736
100,-10.0,0.45974434488188975
101,-9.5,0.4624385448818898
102,-9.0,0.46513340314960633
103,-8.5,0.46777777322834646
104,-8.0,0.46996029448818905
105,-7.5,0.47207446929133856
106,-7.0,0.4740683070866142
107,-6.5,0.4762361984251969
108,-6.0,0.4782913417322835
109,-5.5,0.48017184251968503
110,-5.0,0.481810494488189
111,-4.75,0.4825842614173228
112,-4.5,0.48314144251968505
113,-4.25,0.48386288661417326
114,-4.0,0.4845891354330709
115,-3.75,0.48514143937007875
116,-3.5,0.48574104251968503
117,-3.25,0.48633701574803156
118,-3.0,0.486882168503937
119,-2.75,0.487376062992126
120,-2.5,0.48779966771653543
121,-2.25,0.4880740047244095
122,-2.0,0.4884563968503937
123,-1.75,0.48877840000000006
124,-1.5,0.4892236377952756
125,-1.25,0.4895799984251969
126,-1.0,0.4898734377952756
127,-0.75,0.4899239275590551
128,-0.5,0.4896564472440945
129,-0.25,0.48938856377952755
130,0.0,0.4889323622047244
131,0.25,0.4885134503937008
132,0.5,0.488228662992126
133,0.75,0.4879044236220473
134,1.0,0.4875192440944882
135,1.25,0.48731131023622054
136,1.5,0.4868339527559055
137,1.75,0.4862374661417323
138,2.0,0.4855701779527559
139,2.25,0.48490992755905515
140,2.5,0.4843115716535433
141,2.75,0.4836898960629922
142,3.0,0.4829468173228346
143,3.25,0.4822181858267716
144,3.5,0.4813137039370079
145,3.75,0.48060017795275595
146,4.0,0.4798846
147,4.25,0.4788257149606299
148,4.5,0.4778417039370079
149,4.75,0.47679964881889764
150,5.0,0.4758015196850394
151,5.5,0.4737542976377953
152,6.0,0.47166160787401573
153,6.5,0.4695641527559056
154,7.0,0.4673366047244094
155,7.5,0.4647596645669292
156,8.0,0.4619285543307087
157,8.5,0.4592369952755906
158,9.0,0.4563959102362205
159,9.5,0.453195094488189
160,10.0,0.44977552755905514
161,10.5,0.44611968346456693
