,angle,pm_value
0,-60.0,1.928645307086614e-06
1,-59.5,1.3500626692913387e-06
2,-59.0,1.1094542960629923e-06
3,-58.5,1.358892840944882e-06
4,-58.0,2.268929543307087e-06
5,-57.5,1.3274539826771653e-06
6,-57.0,2.2092730393700787e-06
7,-56.5,9.582897559055119e-07
8,-56.0,1.9896214803149607e-06
9,-55.5,1.1632517527559056e-06
10,-55.0,2.908241905511811e-06
11,-54.5,1.7300361732283465e-06
12,-54.0,2.5691121732283466e-06
13,-53.5,2.967321291338583e-06
14,-53.0,2.6007181732283466e-06
15,-52.5,3.0825934330708663e-06
16,-52.0,3.7189359212598424e-06
17,-51.5,4.421702125984252e-06
18,-51.0,4.368068456692913e-06
19,-50.5,4.871153133858267e-06
20,-50.0,5.485047511811024e-06
21,-49.5,6.224870771653544e-06
22,-49.0,6.603355070866142e-06
23,-48.5,8.114922834645669e-06
24,-48.0,8.934763826771653e-06
25,-47.5,1.0180623874015748e-05
26,-47.0,1.1696156692913386e-05
27,-46.5,1.319565251968504e-05
28,-46.0,1.5048895669291339e-05
29,-45.5,1.7321873700787404e-05
30,-45.0,1.955736535433071e-05
31,-44.5,2.256507385826772e-05
32,-44.0,2.5492635118110236e-05
33,-43.5,2.9072828346456693e-05
34,-43.0,3.4115224566929134e-05
35,-42.5,3.978241275590551e-05
36,-42.0,4.915040960629922e-05
37,-41.5,6.289808e-05
38,-41.0,8.453568850393703e-05
39,-40.5,0.00012117556881889764
40,-40.0,0.00017735726771653544
41,-39.5,0.00026167011181102364
42,-39.0,0.00038440917952755905
43,-38.5,0.0005478370346456694
44,-38.0,0.0007618897984251968
45,-37.5,0.0010220527637795278
46,-37.0,0.0013411703921259843
47,-36.5,0.0017122597007874015
48,-36.0,0.0021379464724409452
49,-35.5,0.0025878077637795276
50,-35.0,0.0030690373070866145
51,-34.5,0.003542966251968504
52,-34.0,0.0040427959055118114
53,-33.5,0.004466878535433071
54,-33.0,0.004949881511811024
55,-32.5,0.00536741148031496
56,-32.0,0.005798396251968505
57,-31.5,0.006195638330708662
58,-31.0,0.006577679385826772
59,-30.5,0.006965825937007874
60,-30.0,0.007277001448818899
61,-29.5,0.007555082251968504
62,-29.0,0.007707254614173228
63,-28.5,0.007770145811023622
64,-28.0,0.007715452960629922
65,-27.5,0.007551647653543307
66,-27.0,0.0072936828818897645
67,-26.5,0.0069928082834645675
68,-26.0,0.006598054929133858
69,-25.5,0.006118776708661417
70,-25.0,0.005583997842519685
71,-24.5,0.004981664850393701
72,-24.0,0.00434976568503937
73,-23.5,0.003734411307086614
74,-23.0,0.00319008431496063
75,-22.5,0.0027339084251968506
76,-22.0,0.002370559842519685
77,-21.5,0.00210453694488189
78,-21.0,0.0018998062362204724
79,-20.5,0.0017309610551181102
80,-20.0,0.001596650755905512
81,-19.5,0.0014972322346456695
82,-19.0,0.001430201759055118
83,-18.5,0.0013863754299212599
84,-18.0,0.0013413524346456694
85,-17.5,0.001289904251968504
86,-17.0,0.0012248537543307087
87,-16.5,0.0011548432866141732
88,-16.0,0.001104424696062992
89,-15.5,0.0010700435763779529
90,-15.0,0.0010470244803149607
91,-14.5,0.0010227615968503936
92,-14.0,0.0009896007748031496
93,-13.5,0.0009527280692913385
94,-13.0,0.0009126071070866143
95,-12.5,0.0008696165811023622
96,-12.0,0.0008254649102362205
97,-11.5,0.0007845408000000001
98,-11.0,0.0007543589685039371
99,-10.5,0.0007309610346456694
100,-10.0,0.0007110395196850394
101,-9.5,0.0006964072551181104
102,-9.0,0.0006830681181102362
103,-8.5,0.0006721492409448819
104,-8.0,0.0006630976913385827
105,-7.5,0.0006580151921259843
106,-7.0,0.0006504919511811024
107,-6.5,0.000645663537007874
108,-6.0,0.0006455099968503937
109,-5.5,0.0006485400472440945
110,-5.0,0.0006467324440944882
111,-4.75,0.0006433423921259843
112,-4.5,0.0006415147370078741
113,-4.25,0.0006387638377952756
114,-4.0,0.0006347737354330708
115,-3.75,0.0006318864834645669
116,-3.5,0.0006300668488188976
117,-3.25,0.0006282576708661417
118,-3.0,0.0006263847559055118
119,-2.75,0.0006249274881889764
120,-2.5,0.0006217045826771655
121,-2.25,0.0006185421181102362
122,-2.0,0.0006154763338582677
123,-1.75,0.0006111821590551181
124,-1.5,0.0006106161952755906
125,-1.25,0.0006101269291338583
126,-1.0,0.0006118057716535434
127,-0.75,0.0006139484551181103
128,-0.5,0.0006168154393700788
129,-0.25,0.0006219303086614173
130,0.0,0.0006227404755905512
131,0.25,0.0006249824866141733
132,0.5,0.0006271865433070867
133,0.75,0.0006292946377952757
134,1.0,0.0006312808456692913
135,1.25,0.0006305839007874016
136,1.5,0.0006324712094488189
137,1.75,0.0006347951480314961
138,2.0,0.0006395578204724409
139,2.25,0.0006436590677165354
140,2.5,0.0006461655496062993
141,2.75,0.000649724968503937
142,3.0,0.0006503030346456693
143,3.25,0.0006476118614173229
144,3.5,0.0006458951370078741
145,3.75,0.0006450957842519685
146,4.0,0.0006473094362204725
147,4.25,0.0006508329039370079
148,4.5,0.0006541830677165354
149,4.75,0.0006570315055118111
150,5.0,0.000658806094488189
151,5.5,0.0006619375480314961
152,6.0,0.000663346262992126
153,6.5,0.0006687237401574803
154,7.0,0.000678003020472441
155,7.5,0.0006910445307086614
156,8.0,0.0006991126078740158
157,8.5,0.0007065044362204724
158,9.0,0.00072665511496063
159,9.5,0.0007585752283464567
160,10.0,0.000792470305511811
161,10.5,0.0008303545543307087
162,11.0,0.000862865051968504
163,11.5,0.0008984469905511812
164,12.0,0.0009312988708661418
