,angle,pm_value
139,2.25,1.5847305984251969e-06
140,2.5,1.5932994960629923e-06
141,2.75,1.6027473385826773e-06
142,3.0,1.6071392755905513e-06
143,3.25,1.6210991968503936e-06
144,3.5,1.6232748818897639e-06
145,3.75,1.6430753858267717e-06
146,4.0,1.6424574330708662e-06
147,4.25,1.6619402992125986e-06
148,4.5,1.6712660314960628e-06
149,4.75,1.6932170393700787e-06
150,5.0,1.7111925196850393e-06
151,5.5,1.754127338582677e-06
152,6.0,1.7907924724409451e-06
153,6.5,1.839693748031496e-06
154,7.0,1.8793315433070866e-06
155,7.5,1.93405537007874e-06
156,8.0,1.9963513543307088e-06
157,8.5,2.066407795275591e-06
158,9.0,2.165324724409449e-06
159,9.5,2.252118346456693e-06
160,10.0,2.3410345196850397e-06
161,10.5,2.437333905511811e-06
162,11.0,2.577805968503937e-06
163,11.5,2.7166717480314963e-06
164,12.0,2.888722125984252e-06
165,12.5,3.0989250078740155e-06
166,13.0,3.4007028503937008e-06
167,13.5,3.766396818897638e-06
168,14.0,4.3208842204724415e-06
169,14.5,5.097686472440945e-06
170,15.0,6.28626557480315e-06
171,15.5,7.840590677165355e-06
172,16.0,9.948188000000001e-06
173,16.5,1.2599036078740158e-05
174,17.0,1.5955157637795276e-05
175,17.5,2.0195804251968502e-05
176,18.0,2.5303277165354332e-05
177,18.5,3.1609886771653546e-05
178,19.0,3.893440299212599e-05
179,19.5,4.796954346456693e-05
180,20.0,6.0619983779527565e-05
181,20.5,7.890453763779527e-05
182,21.0,0.00010927320141732284
183,21.5,0.00015724235999999998
184,22.0,0.00024101339212598426
185,22.5,0.000378069642519685
186,23.0,0.0005784844267716535
187,23.5,0.0008829554314960631
188,24.0,0.0014443275732283465
189,24.5,0.002531022062992126
190,25.0,0.003986146551181103
191,25.5,0.005103946771653543
192,26.0,0.005534914913385827
193,26.5,0.005836326897637796
194,27.0,0.0064008025669291336
195,27.5,0.0069949131496063
196,28.0,0.007367137401574803
197,28.5,0.007495069354330709
198,29.0,0.007434389590551181
199,29.5,0.007167031370078741
200,30.0,0.006774597732283464
201,30.5,0.006385192488188977
202,31.0,0.006345315653543308
203,31.5,0.006701096803149606
204,32.0,0.007215151228346457
205,32.5,0.006847812771653543
206,33.0,0.005447317543307087
207,33.5,0.0038908581574803153
208,34.0,0.0027269091811023623
209,34.5,0.0020307299370078743
210,35.0,0.0017194511496062992
211,35.5,0.0015442483842519686
212,36.0,0.001394265116535433
213,36.5,0.0011802408897637795
214,37.0,0.0009261424645669291
215,37.5,0.0006937719401574803
216,38.0,0.0005119200850393701
217,38.5,0.0003993185905511811
218,39.0,0.00032397228976377955
219,39.5,0.0002738282125984252
220,40.0,0.0002379348062992126
221,40.5,0.00020735906299212598
222,41.0,0.0001802543842519685
223,41.5,0.0001522398348031496
224,42.0,0.00012732361874015749
225,42.5,0.00010804715590551181
226,43.0,9.346371275590552e-05
227,43.5,8.242683338582678e-05
228,44.0,7.291652661417323e-05
229,44.5,6.407409874015749e-05
230,45.0,5.585074472440945e-05
231,45.5,4.899637732283465e-05
232,46.0,4.394681086614174e-05
233,46.5,4.0611489606299217e-05
234,47.0,3.859588015748032e-05
235,47.5,3.7290851496062994e-05
236,48.0,3.683584456692914e-05
237,48.5,3.668636881889764e-05
238,49.0,3.73240937007874e-05
239,49.5,3.8771544251968504e-05
240,50.0,4.078504110236221e-05
241,50.5,4.2883261574803155e-05
242,51.0,4.334161196850394e-05
243,51.5,4.19284262992126e-05
244,52.0,3.8320288188976385e-05
245,52.5,3.35924262992126e-05
246,53.0,2.8854419842519686e-05
247,53.5,2.490251322834646e-05
248,54.0,2.223405039370079e-05
249,54.5,2.0433262047244095e-05
250,55.0,1.952592472440945e-05
251,55.5,1.9433715275590553e-05
252,56.0,2.0608427086614175e-05
253,56.5,2.3330828503937007e-05
254,57.0,2.794789716535433e-05
255,57.5,3.345931637795276e-05
256,58.0,3.8088823464566926e-05
257,58.5,3.916124393700788e-05
258,59.0,3.732138582677165e-05
259,59.5,3.4364505354330714e-05
260,60.0,3.215498157480315e-05
