348.233	34.22829
348.623	54.23651
349.013	66.97394
349.403	60.1075
349.793	45.05928
350.183	42.72592
350.573	38.09782
350.963	42.06508
351.353	53.71605
351.743	54.04018
352.133	57.99738
352.522	43.24731
352.912	47.38071
353.301	57.23906
353.691	71.25764
354.081	55.80652
354.47	56.73487
354.859	58.26817
355.249	30.37144
355.638	47.37886
356.027	53.23172
356.417	49.96912
356.806	47.9621
357.195	55.8827
357.584	54.56593
357.973	53.38782
358.362	41.46722
358.751	44.9002
359.14	51.10761
359.529	46.21541
359.918	34.20176
360.307	46.19151
360.695	56.18088
361.084	52.37219
361.473	40.70063
361.861	41.72779
362.25	49.42493
362.638	44.03634
363.027	52.43256
363.415	45.37232
363.803	48.27186
364.192	57.67077
364.58	44.9959
364.968	42.8735
365.356	48.26566
365.745	42.40499
366.133	34.4552
366.521	47.29561
366.909	59.81378
367.297	59.25701
367.685	28.26615
368.073	53.53968
368.46	45.79183
368.848	39.78335
369.236	45.91945
369.624	43.44958
370.011	43.49737
370.399	54.11906
370.786	57.34543
371.174	50.83077
371.561	50.99909
371.949	35.93564
372.336	49.95388
372.723	42.43908
373.111	40.16989
373.498	51.03648
373.885	54.87851
374.272	56.12283
374.659	45.65978
375.046	55.55827
375.433	52.27445
375.82	43.16345
376.207	46.27755
376.594	40.5956
376.981	54.85779
377.368	39.76957
377.754	55.76638
378.141	68.53662
378.528	51.42685
378.914	44.10409
379.301	43.94959
379.687	44.72472
380.074	45.22263
380.46	50.77968
380.846	42.76965
381.233	49.09563
381.619	40.71142
382.005	47.65573
382.391	49.4882
382.778	43.9953
383.164	50.01521
383.55	46.37336
383.936	41.8014
384.322	51.88353
384.707	44.49662
385.093	50.71838
385.479	45.17169
385.865	51.10097
386.251	45.52551
386.636	51.56008
387.022	47.35384
387.407	44.55424
387.793	47.80983
388.178	39.78213
388.564	48.78619
388.949	43.61305
389.335	46.88211
389.72	42.0443
390.105	43.14364
390.49	50.58116
390.875	45.48978
391.261	48.39587
391.646	44.60381
392.031	45.56809
392.416	40.61451
392.801	45.97282
393.185	49.42699
393.57	41.13538
393.955	39.05135
394.34	47.8845
394.725	43.56751
395.109	45.2469
395.494	40.79988
395.878	46.26563
396.263	39.86859
396.647	45.00663
397.032	43.96984
397.416	50.18198
397.8	43.96559
398.185	46.67046
398.569	40.79546
398.953	45.74535
399.337	44.03551
399.721	43.99588
400.105	44.9875
400.489	46.13565
400.873	43.86165
401.257	45.94556
401.641	41.81202
402.025	45.26222
402.409	43.26623
402.792	46.6912
403.176	43.19261
403.56	45.36406
403.943	43.68354
404.327	44.03662
404.71	42.3934
405.094	44.3324
405.477	46.16001
405.861	42.23933
406.244	44.77438
406.627	42.31926
407.01	44.26399
407.393	43.40313
407.777	45.11894
408.16	43.79729
408.543	44.18189
408.926	44.03243
409.309	41.57611
409.691	40.9791
410.074	43.98149
410.457	42.88676
410.84	42.70342
411.223	44.58561
411.605	45.5215
411.988	40.20074
412.37	44.83649
412.753	41.6
413.135	40.62153
413.518	39.44422
413.9	42.23142
414.283	43.78787
414.665	41.67451
415.047	43.08231
415.429	43.97062
415.811	40.15164
416.193	43.80303
416.576	43.25659
416.958	43.95651
417.339	41.12816
417.721	42.3248
418.103	41.79273
418.485	42.15334
418.867	42.50778
419.249	41.87104
419.63	40.89661
420.012	41.85058
420.393	43.16694
420.775	42.23863
421.156	44.18291
421.538	41.68192
421.919	41.07426
422.301	43.28353
422.682	43.06973
423.063	41.32302
423.444	44.302
423.826	44.67598
424.207	42.72155
424.588	42.95552
424.969	42.69137
425.35	42.98296
425.731	40.7153
426.112	42.02562
426.492	41.05223
426.873	41.25657
427.254	43.82025
427.635	40.66114
428.015	42.94058
428.396	42.31527
428.776	41.95098
429.157	41.67037
429.537	42.17693
429.918	42.42843
430.298	41.75414
430.679	42.56122
431.059	43.52726
431.439	42.51256
431.819	41.39568
432.199	41.60267
432.579	39.8683
432.959	41.35942
433.339	41.83997
433.719	40.85725
434.099	41.48525
434.479	41.01017
434.859	40.34303
435.239	41.76807
435.618	41.35009
435.998	41.21187
436.378	40.04156
436.757	40.25879
437.137	40.2425
437.516	40.56645
437.896	40.46755
438.275	41.19829
438.654	40.4425
439.034	39.27787
439.413	41.31915
439.792	39.21037
440.171	41.41005
440.55	40.2358
440.929	40.34658
441.308	41.56285
441.687	39.51986
442.066	39.62006
442.445	39.78994
442.824	39.41166
443.203	41.59785
443.582	39.60873
443.96	39.62169
444.339	41.38008
444.717	41.08748
445.096	39.95228
445.474	40.96178
445.853	39.53917
446.231	41.04855
446.61	40.16837
446.988	40.62637
447.366	39.95454
447.744	40.29312
448.123	39.38402
448.501	39.86971
448.879	39.03379
449.257	39.6583
449.635	40.6608
450.013	38.78795
450.39	39.24014
450.768	40.07226
451.146	39.86355
451.524	39.62209
451.902	38.71447
452.279	40.21201
452.657	39.65981
453.034	39.54712
453.412	39.66446
453.789	39.24418
454.167	39.34042
454.544	39.06359
454.921	38.25285
455.299	38.86586
455.676	38.22122
456.053	39.98194
456.43	38.844
456.807	39.0418
457.184	39.1334
457.561	39.84593
457.938	38.54569
458.315	38.65968
458.692	39.40719
459.069	37.75771
459.445	38.51741
459.822	38.96571
460.199	38.77703
460.575	38.24787
460.952	38.26413
461.328	39.03683
461.705	38.49822
462.081	39.00435
462.458	38.10251
462.834	38.92783
463.21	38.06373
463.586	37.32697
463.962	37.86228
464.339	38.45335
464.715	38.14477
465.091	38.05047
465.467	38.82384
465.843	38.13177
466.219	37.61162
466.594	37.92138
466.97	38.79357
467.346	38.08013
467.722	37.97155
468.097	37.92688
468.473	38.27783
468.848	38.40355
469.224	37.935
469.599	37.44458
469.975	37.16785
470.35	37.41274
470.725	36.90846
471.101	37.72034
471.476	37.18291
471.851	37.46807
472.226	37.7813
472.601	36.69049
472.976	37.41432
473.351	36.82646
473.726	36.84881
474.101	37.2408
474.476	38.06629
474.851	37.49317
475.226	37.36298
475.6	36.9589
475.975	36.66859
476.349	36.70971
476.724	37.19563
477.099	37.61013
477.473	37.2239
477.847	37.28618
478.222	36.79591
478.596	36.13218
478.97	36.73356
479.345	36.35051
479.719	36.80224
480.093	36.52155
480.467	36.58379
480.841	36.03136
481.215	36.50692
481.589	36.99118
481.963	36.28525
482.337	36.10455
482.71	35.75101
483.084	36.86249
483.458	36.41377
483.831	37.09649
484.205	36.75111
484.579	36.47535
484.952	35.66783
485.326	35.93188
485.699	35.17544
486.072	35.42967
486.446	36.46354
486.819	36.14605
487.192	35.92733
487.565	35.88207
487.938	36.16187
488.311	36.02974
488.684	35.96673
489.057	35.38137
489.43	35.88287
489.803	36.20953
490.176	35.90537
490.549	36.47989
490.922	35.84308
491.294	35.92803
491.667	35.79966
492.04	36.24722
492.412	35.27121
492.785	35.11024
493.157	35.27064
493.529	35.5167
493.902	35.66351
494.274	35.56963
494.646	35.65599
495.019	34.65271
495.391	35.3291
495.763	35.79073
496.135	36.01211
496.507	35.11719
496.879	34.70025
497.251	36.23144
497.623	35.24865
497.994	35.53905
498.366	34.97624
498.738	34.95741
499.11	35.1224
499.481	35.45232
499.853	34.90886
500.224	35.39064
500.596	35.18672
500.967	35.34064
501.339	35.06053
501.71	34.93216
502.081	34.65593
502.453	35.4917
502.824	34.86968
503.195	34.4781
503.566	35.08314
503.937	35.26909
504.308	34.66334
504.679	34.53628
505.05	34.82615
505.421	35.69557
505.792	34.46893
506.162	34.73087
506.533	35.21157
506.904	34.12606
507.274	34.65115
507.645	35.01707
508.015	34.96214
508.386	34.174
508.756	34.75029
509.127	34.38646
509.497	34.272
509.867	34.57915
510.238	34.96633
510.608	34.90228
510.978	34.17139
511.348	34.45057
511.718	34.21449
512.088	34.14148
512.458	34.04303
512.828	34.188
513.198	34.2518
513.567	34.5348
513.937	34.41685
514.307	34.20439
514.677	34.13165
515.046	34.42015
515.416	34.08422
515.785	34.11674
516.155	33.89263
516.524	34.21857
516.893	33.89199
517.263	34.08249
517.632	34.37221
518.001	34.04366
518.37	33.9852
518.739	33.53233
519.109	34.01107
519.478	33.89464
519.847	34.10142
520.215	33.60715
520.584	33.96452
520.953	33.93352
521.322	33.8566
521.691	34.03141
522.059	33.56817
522.428	33.8618
522.797	34.03124
523.165	33.47438
523.534	33.92196
523.902	33.47604
524.27	33.69921
524.639	33.69561
525.007	33.22106
525.375	33.65436
525.744	33.32677
526.112	33.79769
526.48	32.98611
526.848	33.50566
527.216	34.02711
527.584	33.54627
527.952	33.01016
528.32	33.49662
528.687	33.15639
529.055	33.62692
529.423	33.3853
529.79	33.30022
530.158	32.84136
530.526	33.70783
530.893	32.58697
531.261	33.29338
531.628	32.79138
531.995	33.00608
532.363	33.21489
532.73	33.13054
533.097	33.21494
533.464	33.14452
533.831	33.46195
534.199	32.73474
534.566	33.09556
534.933	32.89865
535.3	32.89484
535.666	32.41269
536.033	32.96869
536.4	32.98027
536.767	32.79621
537.133	32.58796
537.5	33.01186
537.867	32.56668
538.233	32.91718
538.6	32.73269
538.966	32.81091
539.333	32.83043
539.699	32.5107
540.065	32.86897
540.431	32.66624
540.798	32.81918
541.164	32.79284
541.53	32.54668
541.896	32.84241
542.262	32.86177
542.628	32.8476
542.994	32.39666
543.36	32.44856
543.725	32.56213
544.091	32.55844
544.457	32.1584
544.823	32.01824
545.188	32.65087
545.554	32.57405
545.919	32.28935
546.285	32.65045
546.65	32.39052
547.015	32.38454
547.381	32.73517
547.746	32.40835
548.111	32.30172
548.476	32.22057
