348.233	22.16534
348.623	-8.36899
349.013	-16.25722
349.403	12.44415
349.793	-25.26513
350.183	-23.07505
350.573	11.31527
350.963	25.30979
351.353	1.20332
351.743	5.56777
352.133	19.30682
352.522	2.99031
352.912	-35.00134
353.301	2.73595
353.691	1.01932
354.081	2.71073
354.47	-19.24004
354.859	21.23674
355.249	-5.29144
355.638	5.33627
356.027	-8.58397
356.417	-27.50168
356.806	3.96421
357.195	5.31577
357.584	-26.45227
357.973	-17.49926
358.362	-4.67277
358.751	-4.68591
359.14	8.0658
359.529	-3.0428
359.918	10.23521
360.307	-31.90081
360.695	39.50424
361.084	-15.32116
361.473	0.47549
361.861	-4.82307
362.25	12.98116
362.638	-31.64451
363.027	7.19187
363.415	-6.53517
363.803	-16.8074
364.192	-11.71658
364.58	-26.5314
364.968	-1.93067
365.356	-7.3166
365.745	-8.94532
366.133	-14.74573
366.521	-7.03078
366.909	6.63186
367.297	-11.31033
367.685	-19.68626
368.073	-14.31032
368.46	1.795
368.848	-7.12546
369.236	-13.35092
369.624	0.50054
370.011	1.60142
370.399	-6.34935
370.786	-1.13939
371.174	-10.1095
371.561	7.31411
371.949	-4.38113
372.336	-2.4457
372.723	-5.79249
373.111	-10.80766
373.498	-6.33364
373.885	-4.3049
374.272	4.05511
374.659	0
375.046	-13.2375
375.433	-3.48774
375.82	-10.30993
376.207	-3.27919
376.594	4.87555
376.981	2.30104
377.368	1.48486
377.754	-17.18047
378.141	0.3399
378.528	3.08134
378.914	-17.06347
379.301	9.51302
379.687	6.02309
380.074	2.06512
380.46	0
380.846	-1.01587
381.233	-6.04197
381.619	-13.12698
382.005	-8.07537
382.391	2.22216
382.778	0.28169
383.164	4.92427
383.55	0.53318
383.936	5.15422
384.322	3.38334
384.707	8.69623
385.093	-8.75764
385.479	1.39402
385.865	2.48116
386.251	3.78187
386.636	-4.1713
387.022	-1.05728
387.407	-11.29488
387.793	-7.08211
388.178	-0.36889
388.564	-1.73071
388.949	-12.83533
389.335	-6.40165
389.72	2.30187
390.105	-0.06158
390.49	2.61597
390.875	1.47793
391.261	-2.12527
391.646	0.47754
392.031	-4.38335
392.416	0
392.801	-4.03354
393.185	5.54629
393.57	0.22285
393.955	-2.69439
394.34	-0.38155
394.725	-5.10287
395.109	-4.42675
395.494	1.01758
395.878	4.49854
396.263	-2.90724
396.647	-2.34525
397.032	1.66078
397.416	-0.48454
397.8	1.74968
398.185	-3.4145
398.569	0.35609
398.953	-6.78647
399.337	-1.72274
399.721	1.36553
400.105	1.8705
400.489	-2.67911
400.873	-4.46377
401.257	-3.13908
401.641	-2.57249
402.025	-3.39266
402.409	1.31352
402.792	-2.08126
403.176	1.33793
403.56	0.49618
403.943	1.18571
404.327	-0.31352
404.71	-1.4818
405.094	0.47607
405.477	0.30234
405.861	-2.80564
406.244	-0.61207
406.627	-0.35502
407.01	-0.79473
407.393	2.02935
407.777	-6.40668
408.16	-4.40797
408.543	-0.47073
408.926	-2.65558
409.309	-1.17912
409.691	-2.33076
410.074	-0.65862
410.457	-1.21945
410.84	1.96994
411.223	-1.78382
411.605	-1.69816
411.988	-2.74355
412.37	-1.2927
412.753	-0.82159
413.135	2.52483
413.518	-1.08853
413.9	0.31499
414.283	0.98246
414.665	-1.79244
415.047	0.67312
415.429	-1.51311
415.811	-0.73618
416.193	-0.97026
416.576	0.93526
416.958	3.80684
417.339	0
417.721	-2.56694
418.103	0.18479
418.485	-2.8318
418.867	0.24518
419.249	1.18447
419.63	-0.93845
420.012	1.26803
420.393	0.10471
420.775	-1.57827
421.156	-0.63278
421.538	0.72434
421.919	0.7519
422.301	0.1816
422.682	-0.82209
423.063	-1.29019
423.444	-1.98291
423.826	-0.76115
424.207	-0.11337
424.588	-0.22835
424.969	-1.84138
425.35	1.80009
425.731	-1.67816
426.112	1.28682
426.492	-1.34108
426.873	0.12299
427.254	0.25983
427.635	-2.21373
428.015	-0.08307
428.396	-2.06908
428.776	-0.93535
429.157	-1.6339
429.537	-1.35228
429.918	-0.16042
430.298	-1.11696
430.679	-0.71633
431.059	0.87003
431.439	0.88071
431.819	0.81869
432.199	-1.48277
432.579	-1.73397
432.959	-1.08113
433.339	-1.47427
433.719	-1.95475
434.099	0.11675
434.479	-1.36222
434.859	-0.49478
435.239	-0.35306
435.618	0.9599
435.998	-1.48689
436.378	-0.38609
436.757	-0.13509
437.137	0.34469
437.516	-0.29203
437.896	0.38918
438.275	-1.59985
438.654	-0.82209
439.034	1.18901
439.413	0.48168
439.792	0.19156
440.171	-0.12574
440.55	1.10468
440.929	-0.23676
441.308	0.08556
441.687	-1.02643
442.066	-0.58956
