,angle,pm_value
77,-21.5,0.00013753455858267718
78,-21.0,0.00015535576724409452
79,-20.5,0.00016971366299212598
80,-20.0,0.00018282436850393702
81,-19.5,0.00020312828346456693
82,-19.0,0.00024168942677165354
83,-18.5,0.0002903184251968504
84,-18.0,0.0003363901511811024
85,-17.5,0.0004142164
86,-17.0,0.0005179377543307087
87,-16.5,0.0006149494000000001
88,-16.0,0.0007475227905511812
89,-15.5,0.0010403290236220472
90,-15.0,0.0015197897086614172
91,-14.5,0.0021155439685039373
92,-14.0,0.0028935492283464572
93,-13.5,0.004102937417322834
94,-13.0,0.005924950362204725
95,-12.5,0.008475457669291338
96,-12.0,0.011818578582677165
97,-11.5,0.016445902047244096
98,-11.0,0.02244811905511811
99,-10.5,0.030412941417322835
100,-10.0,0.040221113228346456
101,-9.5,0.05216451401574804
102,-9.0,0.0677876611023622
103,-8.5,0.08887951401574802
104,-8.0,0.11725814125984253
105,-7.5,0.1475769168503937
106,-7.0,0.1734342440944882
107,-6.5,0.1939510787401575
108,-6.0,0.21525950236220473
109,-5.5,0.24036854488188977
110,-5.0,0.2606424661417323
111,-4.75,0.2672170708661417
112,-4.5,0.2710732236220473
113,-4.25,0.272841525984252
114,-4.0,0.27337038267716535
115,-3.75,0.27367377637795276
116,-3.5,0.27432462047244094
117,-3.25,0.27538409133858266
118,-3.0,0.27630701732283464
119,-2.75,0.27610100944881893
120,-2.5,0.27378071338582677
121,-2.25,0.2686501165354331
122,-2.0,0.26075442677165356
123,-1.75,0.2509843385826772
124,-1.5,0.2390138188976378
125,-1.25,0.22639155590551183
126,-1.0,0.2152998346456693
127,-0.75,0.20454500157480315
128,-0.5,0.194012294488189
129,-0.25,0.18380017637795276
130,0.0,0.17256089133858268
131,0.25,0.15966414488188976
132,0.5,0.14526419354330708
133,0.75,0.13106663921259842
134,1.0,0.11604534110236221
135,1.25,0.10150745984251969
136,1.5,0.0887962633070866
137,1.75,0.07763172236220472
138,2.0,0.06762206708661418
139,2.25,0.059249385511811026
140,2.5,0.05215395417322835
141,2.75,0.045470944724409455
142,3.0,0.039545006141732286
143,3.25,0.03433610330708661
144,3.5,0.029653702677165356
145,3.75,0.02550285023622047
146,4.0,0.021949685039370077
147,4.25,0.0190157862992126
148,4.5,0.01625989307086614
149,4.75,0.013760176456692913
150,5.0,0.011654539527559054
151,5.5,0.008016011307086615
152,6.0,0.0056457099842519695
153,6.5,0.004019216645669291
154,7.0,0.0028631434645669295
155,7.5,0.002020956661417323
156,8.0,0.001444257390551181
157,8.5,0.0010404963858267717
158,9.0,0.0007624951496062993
159,9.5,0.0006107758929133858
160,10.0,0.0004946711606299213
161,10.5,0.00039980266299212603
162,11.0,0.0003308655070866142
163,11.5,0.0002870102094488189
164,12.0,0.0002529840787401575
165,12.5,0.00021883889133858268
166,13.0,0.00019017518110236222
167,13.5,0.00017056024409448819
168,14.0,0.00015504482031496061
169,14.5,0.00013915199118110237
170,15.0,0.00012657082377952756
171,15.5,0.000119704371496063
172,16.0,0.00011368792976377953
173,16.5,0.0001062773651968504
174,17.0,0.00010017321448818899
175,17.5,9.640565952755905e-05
176,18.0,9.297413433070866e-05
177,18.5,8.831916850393702e-05
178,19.0,8.518478661417324e-05
179,19.5,8.299511543307087e-05
180,20.0,7.919847637795275e-05
181,20.5,7.392772188976379e-05
182,21.0,6.823756125984252e-05
183,21.5,6.236132582677166e-05
184,22.0,5.5135909763779535e-05
185,22.5,4.819825543307086e-05
186,23.0,4.2642366299212604e-05
187,23.5,3.7476230551181104e-05
188,24.0,3.271351511811024e-05
189,24.5,2.8262474015748035e-05
190,25.0,2.5023251811023622e-05
191,25.5,2.2030653858267718e-05
192,26.0,1.9259902047244097e-05
193,26.5,1.684640535433071e-05
194,27.0,1.4886879622047245e-05
195,27.5,1.3436890173228347e-05
196,28.0,1.2201304456692915e-05
197,28.5,1.1092613858267716e-05
198,29.0,1.0081587637795277e-05
199,29.5,9.160934062992126e-06
200,30.0,8.357876425196851e-06
201,30.5,7.614854047244095e-06
202,31.0,6.970932251968504e-06
203,31.5,6.425664551181102e-06
204,32.0,5.992618960629922e-06
205,32.5,5.652473212598426e-06
206,33.0,5.306075228346457e-06
207,33.5,5.026291480314961e-06
208,34.0,4.754251511811023e-06
209,34.5,4.542751480314961e-06
210,35.0,4.362573228346457e-06
211,35.5,4.124942e-06
212,36.0,3.991318566929134e-06
213,36.5,3.7702152913385832e-06
214,37.0,3.6486928976377953e-06
215,37.5,3.523021669291339e-06
216,38.0,3.431793007874016e-06
217,38.5,3.32664220472441e-06
218,39.0,3.245863007874016e-06
219,39.5,3.186177417322835e-06
220,40.0,3.108888551181103e-06
221,40.5,3.0464813543307086e-06
222,41.0,2.9916375275590555e-06
223,41.5,2.9347362047244098e-06
224,42.0,2.881173590551181e-06
225,42.5,2.8617061102362205e-06
226,43.0,2.8343784724409448e-06
227,43.5,2.775622188976378e-06
228,44.0,2.765903417322835e-06
229,44.5,2.7090913228346456e-06
230,45.0,2.696652913385827e-06
231,45.5,2.679150346456693e-06
232,46.0,2.6351246614173225e-06
233,46.5,2.621772062992126e-06
234,47.0,2.58225105511811e-06
235,47.5,2.567717937007874e-06
236,48.0,2.5323617165354334e-06
237,48.5,2.5098738897637797e-06
238,49.0,2.5036225039370082e-06
239,49.5,2.4758607086614176e-06
240,50.0,2.4549525669291336e-06
241,50.5,2.451501118110236e-06
242,51.0,2.4197219527559057e-06
243,51.5,2.3964972755905516e-06
244,52.0,2.3829298267716534e-06
245,52.5,2.36100062992126e-06
246,53.0,2.359077133858268e-06
247,53.5,2.324358724409449e-06
248,54.0,2.3009294173228345e-06
249,54.5,2.2890911968503936e-06
250,55.0,2.276237354330709e-06
251,55.5,2.2545294488188978e-06
252,56.0,2.235019590551181e-06
253,56.5,2.222786787401575e-06
254,57.0,2.2119102992125986e-06
255,57.5,2.194226047244095e-06
256,58.0,2.1805629291338583e-06
257,58.5,2.1533000472440946e-06
258,59.0,2.1398169291338585e-06
259,59.5,2.12411462992126e-06
260,60.0,2.1094269606299215e-06
