400.0000	0.00000
400.5000	0.00000
401.0000	0.00000
401.5000	0.00000
402.0000	0.00000
402.5000	0.00000
403.0000	0.00000
403.5000	0.00000
404.0000	0.00000
404.5000	0.00000
405.0000	0.00000
405.5000	0.00000
406.0000	0.00000
406.5000	0.00000
407.0000	0.00000
407.5000	0.00000
408.0000	0.00000
408.5000	0.00000
409.0000	0.00000
409.5000	0.00000
410.0000	0.00000
410.5000	0.00000
411.0000	0.00000
411.5000	0.00000
412.0000	0.00000
412.5000	0.00000
413.0000	0.00000
413.5000	0.00000
414.0000	0.00000
414.5000	0.00000
415.0000	0.00000
415.5000	0.00000
416.0000	0.00000
416.5000	0.00000
417.0000	0.00000
417.5000	0.00000
418.0000	0.00000
418.5000	0.00000
419.0000	0.00000
419.5000	0.00000
420.0000	0.00000
420.5000	0.00000
421.0000	0.00000
421.5000	0.00000
422.0000	0.00000
422.5000	0.00000
423.0000	0.00000
423.5000	0.00000
424.0000	0.00000
424.5000	0.00000
425.0000	0.00000
425.5000	0.00000
426.0000	0.00000
426.5000	0.00000
427.0000	0.00000
427.5000	0.00000
428.0000	0.00000
428.5000	0.00000
429.0000	0.00000
429.5000	0.00000
430.0000	0.00000
430.5000	0.00000
431.0000	0.00000
431.5000	0.00000
432.0000	0.00000
432.5000	0.00000
433.0000	0.00000
433.5000	0.00000
434.0000	0.00000
434.5000	0.00000
435.0000	0.00000
435.5000	0.00000
436.0000	0.00000
436.5000	0.00000
437.0000	0.00000
437.5000	0.00000
438.0000	0.00000
438.5000	0.00000
439.0000	0.00000
439.5000	0.00000
440.0000	0.00000
440.5000	0.00000
441.0000	0.00000
441.5000	0.00000
442.0000	0.00006
442.5000	0.00000
443.0000	0.00000
443.5000	0.00000
444.0000	0.00000
444.5000	0.00000
445.0000	0.00000
445.5000	0.00000
446.0000	0.00000
446.5000	0.00000
447.0000	0.00000
447.5000	0.00000
448.0000	0.00000
448.5000	0.00000
449.0000	0.00000
449.5000	0.00000
450.0000	0.00000
450.5000	0.00000
451.0000	0.00000
451.5000	0.00000
452.0000	0.00000
452.5000	0.00000
453.0000	0.00000
453.5000	0.00000
454.0000	0.00000
454.5000	0.00000
455.0000	0.00000
455.5000	0.00000
456.0000	0.00000
456.5000	0.00000
457.0000	0.00002
457.5000	0.00000
458.0000	0.00000
458.5000	0.00000
459.0000	0.00000
459.5000	0.00000
460.0000	0.00000
460.5000	0.00000
461.0000	0.00000
461.5000	0.00000
462.0000	0.00000
462.5000	0.00000
463.0000	0.00000
463.5000	0.00000
464.0000	0.00000
464.5000	0.00000
465.0000	0.00000
465.5000	0.00000
466.0000	0.00000
466.5000	0.00000
467.0000	0.00000
467.5000	0.00000
468.0000	0.00000
468.5000	0.00000
469.0000	0.00000
469.5000	0.00000
470.0000	0.00000
470.5000	0.00000
471.0000	0.00000
471.5000	0.00000
472.0000	0.00000
472.5000	0.00000
473.0000	0.00000
473.5000	0.00000
474.0000	0.00000
474.5000	0.00000
475.0000	0.00000
475.5000	0.00000
476.0000	0.00000
476.5000	0.00000
477.0000	0.00000
477.5000	0.00000
478.0000	0.00000
478.5000	0.00000
479.0000	0.00000
479.5000	0.00000
480.0000	0.00000
480.5000	0.00000
481.0000	0.00000
481.5000	0.00000
482.0000	0.00000
482.5000	0.00000
483.0000	0.00000
483.5000	0.00000
484.0000	0.00000
484.5000	0.00000
485.0000	0.00000
485.5000	0.00000
486.0000	0.00000
486.5000	0.00000
487.0000	0.00000
487.5000	0.00000
488.0000	0.00000
488.5000	0.00000
489.0000	0.00000
489.5000	0.00000
490.0000	0.00000
490.5000	0.00000
491.0000	0.00000
491.5000	0.00000
492.0000	0.00000
492.5000	0.00000
493.0000	0.00000
493.5000	0.00000
494.0000	0.00000
494.5000	0.00000
495.0000	0.00000
495.5000	0.00000
496.0000	0.00000
496.5000	0.00001
497.0000	0.00003
497.5000	0.00004
498.0000	0.00002
498.5000	0.00002
499.0000	0.00004
499.5000	0.00009
500.0000	0.00030
500.5000	0.00186
501.0000	0.01080
501.5000	0.00658
502.0000	0.00656
502.5000	0.01120
503.0000	0.02877
503.5000	0.11017
504.0000	0.68176
504.5000	7.53586
505.0000	38.67033
505.5000	62.53884
506.0000	95.68101
506.5000	98.69108
507.0000	98.68984
507.5000	99.00976
508.0000	98.23813
508.5000	99.09301
509.0000	99.25637
509.5000	97.89299
510.0000	97.20720
510.5000	97.59426
511.0000	98.16196
511.5000	98.91175
512.0000	99.66236
512.5000	99.25718
513.0000	97.70344
513.5000	96.86857
514.0000	97.82432
514.5000	99.20806
515.0000	99.01794
515.5000	97.57074
516.0000	96.85858
516.5000	97.65505
517.0000	98.66864
517.5000	98.38955
518.0000	97.18713
518.5000	96.65679
519.0000	97.49334
519.5000	98.81531
520.0000	99.30320
520.5000	98.73455
521.0000	98.00293
521.5000	97.85224
522.0000	98.19455
522.5000	98.49627
523.0000	98.46932
523.5000	98.24158
524.0000	98.02367
524.5000	97.90419
525.0000	97.97562
525.5000	98.39770
526.0000	99.14014
526.5000	99.75814
527.0000	99.65001
527.5000	98.73450
528.0000	97.71460
528.5000	97.46647
529.0000	98.20300
529.5000	99.20785
530.0000	99.43221
530.5000	98.57189
531.0000	97.42959
531.5000	97.08003
532.0000	97.87209
532.5000	99.13385
533.0000	99.74086
533.5000	99.18229
534.0000	98.05932
534.5000	97.41112
535.0000	97.72908
535.5000	98.59560
536.0000	99.09978
536.5000	98.69061
537.0000	97.69963
537.5000	96.98057
538.0000	97.13185
538.5000	98.05725
539.0000	99.07835
539.5000	99.46583
540.0000	99.01499
540.5000	98.15435
541.0000	97.52949
541.5000	97.53787
542.0000	98.15031
542.5000	98.99551
543.0000	99.58622
543.5000	99.57607
544.0000	98.93695
544.5000	97.97035
545.0000	97.15093
545.5000	96.88747
546.0000	97.30319
546.5000	98.14604
547.0000	98.87486
547.5000	98.98128
548.0000	98.37905
548.5000	97.50674
549.0000	97.00961
549.5000	97.27876
550.0000	98.17773
550.5000	99.09438
551.0000	99.35964
551.5000	98.75121
552.0000	97.69279
552.5000	96.91747
553.0000	96.94057
553.5000	97.74852
554.0000	98.82337
554.5000	99.47525
555.0000	99.32532
555.5000	98.57512
556.0000	97.80150
556.5000	97.52108
557.0000	97.88138
557.5000	98.62140
558.0000	99.26163
558.5000	99.40962
559.0000	98.99428
559.5000	98.26757
560.0000	97.60919
560.5000	97.31639
561.0000	97.50104
561.5000	98.09445
562.0000	98.89002
562.5000	99.60440
563.0000	99.96105
563.5000	99.80066
564.0000	99.17638
564.5000	98.35829
565.0000	97.71571
565.5000	97.53625
566.0000	97.87729
566.5000	98.53161
567.0000	99.12138
567.5000	99.30914
568.0000	99.00587
568.5000	98.41406
569.0000	97.86828
569.5000	97.61064
570.0000	97.66541
570.5000	97.87557
571.0000	98.05887
571.5000	98.16580
572.0000	98.31217
572.5000	98.65551
573.0000	99.21482
573.5000	99.77828
574.0000	99.99145
574.5000	99.60210
575.0000	98.68776
575.5000	97.66229
576.0000	97.02411
576.5000	97.08913
577.0000	97.82248
577.5000	98.84708
578.0000	99.63062
578.5000	99.78938
579.0000	99.32071
579.5000	98.57439
580.0000	97.99764
580.5000	97.87117
581.0000	98.19137
581.5000	98.72760
582.0000	99.17580
582.5000	99.32759
583.0000	99.15316
583.5000	98.76097
584.0000	98.29616
584.5000	97.87095
585.0000	97.56293
585.5000	97.44445
586.0000	97.58387
586.5000	98.00183
587.0000	98.60877
587.5000	99.19193
588.0000	99.49830
588.5000	99.38830
589.0000	98.94912
589.5000	98.45764
590.0000	98.20419
590.5000	98.30154
591.0000	98.60635
591.5000	98.81084
592.0000	98.66387
592.5000	98.18141
593.0000	97.66472
593.5000	97.49659
594.0000	97.87064
594.5000	98.63209
595.0000	99.32973
595.5000	99.49132
596.0000	98.97584
596.5000	98.10073
597.0000	97.42789
597.5000	97.39027
598.0000	98.03281
598.5000	98.98716
599.0000	99.68572
599.5000	99.72239
600.0000	99.11288
600.5000	98.23536
601.0000	97.52700
601.5000	97.24475
602.0000	97.41978
602.5000	97.95212
603.0000	98.69801
603.5000	99.46118
604.0000	99.95114
604.5000	99.87578
605.0000	99.20682
605.5000	98.34998
606.0000	97.90676
606.5000	98.15630
607.0000	98.71559
607.5000	98.84384
608.0000	98.32554
608.5000	97.85750
609.0000	98.10045
609.5000	98.53515
610.0000	98.22525
610.5000	97.98142
611.0000	98.76318
611.5000	97.77901
612.0000	98.11621
612.5000	59.76104
613.0000	6.51117
613.5000	0.77685
614.0000	0.13329
