,angle,pm_value
0,-60.0,1.762618110375276e-06
1,-59.0,1.7688404569536423e-06
2,-58.0,1.8368972759381897e-06
3,-57.0,1.949527710816777e-06
4,-56.0,2.09254306401766e-06
5,-55.0,2.0934316335540837e-06
6,-54.0,2.125658589403973e-06
7,-53.0,2.0966386821192054e-06
8,-52.0,2.1429712075055185e-06
9,-51.0,2.1746950573951433e-06
10,-50.0,2.2529645474613684e-06
11,-49.0,2.351380022075055e-06
12,-48.0,2.4458353421633554e-06
13,-47.0,2.60871059602649e-06
14,-46.0,2.8599121633554084e-06
15,-45.0,2.9956228918322297e-06
16,-44.0,3.0105987858719647e-06
17,-43.0,3.0795886754966885e-06
18,-42.0,3.229121059602649e-06
19,-41.0,3.6757022737306844e-06
20,-40.0,4.037584194260486e-06
21,-39.0,4.616070286975717e-06
22,-38.0,5.2786557174392935e-06
23,-37.0,6.393883112582781e-06
24,-36.0,7.0387147682119194e-06
25,-35.0,8.117673134657837e-06
26,-34.0,9.651991346578366e-06
27,-33.0,1.1268261192052981e-05
28,-32.0,1.3348823642384107e-05
29,-31.0,1.6632815695364236e-05
30,-30.0,2.1327384105960266e-05
31,-29.0,2.537122251655629e-05
32,-28.0,2.971710264900662e-05
33,-27.0,3.356203598233995e-05
34,-26.0,3.5935104415011035e-05
35,-25.0,3.972707814569537e-05
36,-24.0,4.5042122737306836e-05
37,-23.0,5.070856158940397e-05
38,-22.0,6.0686266225165565e-05
39,-21.0,7.175368609271522e-05
40,-20.0,8.51539825607064e-05
41,-19.0,0.00011043442803532009
42,-18.0,0.00013845862251655628
43,-17.0,0.00018407155099337748
44,-16.0,0.00028402317439293597
45,-15.0,0.00047431177704194256
46,-14.0,0.0008912611390728477
47,-13.0,0.001977073035320088
48,-12.0,0.004692115695364239
49,-11.0,0.010626845275938188
50,-10.0,0.02229522229580574
51,-9.0,0.04454418035320088
52,-8.0,0.08204507947019866
53,-7.0,0.1311475779249448
54,-6.0,0.19331738167770418
55,-5.0,0.2617026975717439
56,-4.5,0.2862100242825607
57,-4.0,0.31380438631346574
58,-3.5,0.3343883885209713
59,-3.0,0.34693384988962467
60,-2.5,0.360996357615894
61,-2.0,0.3710597549668874
62,-1.5,0.3700216291390728
63,-1.0,0.36322325607064015
64,-0.5,0.358129995584989
65,0.0,0.3427048123620309
66,0.5,0.3200510066225165
67,1.0,0.29934897130242827
68,1.5,0.27677508830022074
69,2.0,0.24336440618101546
70,2.5,0.20790895011037527
71,3.0,0.17459566490066225
72,3.5,0.1413994119205298
73,4.0,0.11187427615894038
74,4.5,0.08863842693156733
75,5.0,0.06728652693156734
76,6.0,0.03597332715231788
77,7.0,0.01763039055187638
78,8.0,0.007248487262693156
79,9.0,0.003221164812362031
80,10.0,0.0013139459911699779
81,11.0,0.0005663309580573951
82,12.0,0.0003166608587196468
83,13.0,0.00018947953090507727
84,14.0,0.00012137126490066225
85,15.0,9.447460286975717e-05
86,16.0,7.93016514348786e-05
87,17.0,6.695095055187637e-05
88,18.0,5.9049909713024274e-05
89,19.0,5.4650592935982336e-05
90,20.0,5.117374900662251e-05
91,21.0,4.591078874172185e-05
92,22.0,4.211124856512141e-05
93,23.0,3.8337598454746136e-05
94,24.0,3.251483399558499e-05
95,25.0,2.7497181898454745e-05
96,26.0,2.2821156732891833e-05
97,27.0,1.858502481236203e-05
98,28.0,1.5387820927152317e-05
99,29.0,1.2574667726269315e-05
100,30.0,1.0313941125827813e-05
101,31.0,8.697782649006621e-06
102,32.0,7.4476422958057395e-06
103,33.0,6.505706534216335e-06
104,34.0,5.94345e-06
105,35.0,5.239045695364238e-06
106,36.0,4.644219072847682e-06
107,37.0,4.250894061810154e-06
108,38.0,4.066036490066225e-06
109,39.0,3.9685396026490065e-06
110,40.0,3.708025695364238e-06
111,41.0,3.5186617439293596e-06
112,42.0,3.4489528697571746e-06
113,43.0,3.30581183222958e-06
114,44.0,3.200260375275938e-06
115,45.0,3.138368830022075e-06
116,46.0,3.02217706401766e-06
117,47.0,2.9249246578366446e-06
118,48.0,2.824672847682119e-06
119,49.0,2.6955597350993373e-06
120,50.0,2.6361937306843266e-06
121,51.0,2.55954472406181e-06
122,52.0,2.4213665121412803e-06
123,53.0,2.335997284768212e-06
124,54.0,2.3150119646799117e-06
125,55.0,2.244953885209713e-06
126,56.0,2.13216444812362e-06
127,57.0,2.022308344370861e-06
128,58.0,1.935508412803532e-06
129,59.0,1.8790951633554085e-06
130,60.0,1.8215696313465783e-06
