,angle,pm_value
168,14.0,3.14447524093393e-07
169,14.5,6.459548683556881e-07
170,15.0,1.9536660208643815e-06
171,15.5,2.5555500745156483e-06
172,16.0,1.5681060457029311e-06
173,16.5,6.425452409339295e-07
174,17.0,4.5373298310978637e-07
175,17.5,3.559716741182315e-07
176,18.0,5.679741728763041e-07
177,18.5,8.377640337804273e-07
178,19.0,2.988849836065574e-06
179,19.5,2.3823343715847e-06
180,20.0,6.617491803278688e-07
181,20.5,2.3635782314952807e-07
182,21.0,1.6978339046199704e-07
183,21.5,1.1004760059612519e-07
184,22.0,6.882654197714854e-08
185,22.5,5.390701937406856e-08
186,23.0,5.397003129657228e-08
187,23.5,5.2857431197218086e-08
188,24.0,5.072811972180824e-08
189,24.5,4.520035062096374e-08
190,25.0,4.862865091902633e-08
191,25.5,5.179257128663686e-08
192,26.0,5.242459314456037e-08
193,26.5,5.679829855936413e-08
194,27.0,5.2228464977645314e-08
195,27.5,5.727562841530055e-08
196,28.0,5.802600745156483e-08
197,28.5,6.000736711376056e-08
198,29.0,6.376942921013413e-08
199,29.5,6.955596870342772e-08
200,30.0,7.140000347739692e-08
201,30.5,8.075289071038252e-08
202,31.0,8.904528614008942e-08
203,31.5,9.616099950322902e-08
204,32.0,1.1263872776949826e-07
205,32.5,1.206829965226031e-07
206,33.0,1.4336053452558372e-07
207,33.5,1.59322000993542e-07
208,34.0,1.9352825335320422e-07
209,34.5,2.3531720268256335e-07
210,35.0,2.843130377545951e-07
211,35.5,3.5668684997516146e-07
212,36.0,4.0409801689021366e-07
213,36.5,4.6291091505216097e-07
214,37.0,6.152350124192748e-07
215,37.5,9.923771485345256e-07
216,38.0,1.4225842126179832e-06
217,38.5,1.3312733830104322e-06
218,39.0,1.0542734326875311e-06
219,39.5,1.0222672429210136e-06
220,40.0,1.399505956284153e-06
221,40.5,2.3060966269249876e-06
222,41.0,4.495268206656732e-06
223,41.5,8.299033283656235e-06
224,42.0,8.61241828117238e-06
225,42.5,6.552349080973672e-06
226,43.0,5.436762046696474e-06
227,43.5,5.245368355688028e-06
228,44.0,5.32516696472926e-06
229,44.5,5.112519473422753e-06
230,45.0,4.6270521758569305e-06
231,45.5,4.337782215598609e-06
232,46.0,4.2081743517138595e-06
233,46.5,4.5085352011922504e-06
234,47.0,4.731216403378043e-06
235,47.5,4.093873686040736e-06
236,48.0,3.957112036761053e-06
237,48.5,5.247173869846002e-06
238,49.0,1.3497327223050175e-05
239,49.5,3.64951042722305e-05
240,50.0,2.9598396423248886e-05
241,50.5,1.7981014952806757e-05
242,51.0,1.55549827123696e-05
243,51.5,1.6946742871336315e-05
244,52.0,1.9880370144063585e-05
245,52.5,2.1124519523099853e-05
246,53.0,1.9952860357675112e-05
247,53.5,1.7819050720317937e-05
248,54.0,1.6916467312468953e-05
249,54.5,1.8252016592151017e-05
250,55.0,2.2143129309488326e-05
251,55.5,2.6454994932935915e-05
252,56.0,2.5104990561351218e-05
253,56.5,1.865084391455539e-05
254,57.0,1.2738998460009937e-05
255,57.5,9.438841231992052e-06
256,58.0,7.83314525583706e-06
257,58.5,7.054528763040239e-06
258,59.0,6.462171236959762e-06
259,59.5,5.8543260804769005e-06
260,60.0,5.341868753104819e-06
