,angle,pm_value
0,-60.0,4.917765106805763e-06
1,-59.5,5.240576701440636e-06
2,-59.0,5.8136613512170895e-06
3,-58.5,6.022056184798808e-06
4,-58.0,6.8127486835568815e-06
5,-57.5,7.015394237456533e-06
6,-57.0,7.671571435668158e-06
7,-56.5,7.946181917536017e-06
8,-56.0,8.36093835072032e-06
9,-55.5,8.95756482861401e-06
10,-55.0,9.906714406358669e-06
11,-54.5,1.0830585842026827e-05
12,-54.0,1.1898509339294586e-05
13,-53.5,1.3131802583209143e-05
14,-53.0,1.4509600347739692e-05
15,-52.5,1.613909190263289e-05
16,-52.0,1.8121238599105813e-05
17,-51.5,2.0358796621957277e-05
18,-51.0,2.277037232985594e-05
19,-50.5,2.556594744162941e-05
20,-50.0,2.8593259066070546e-05
21,-49.5,3.180319538002981e-05
22,-49.0,3.541404297069051e-05
23,-48.5,3.9577641231992056e-05
24,-48.0,4.4313864282165924e-05
25,-47.5,4.949872955787382e-05
26,-47.0,5.524675409836065e-05
27,-46.5,6.181727719821162e-05
28,-46.0,6.933176850471933e-05
29,-45.5,7.670903874813712e-05
30,-45.0,8.592031594634873e-05
31,-44.5,9.58001087928465e-05
32,-44.0,0.00010578792349726776
33,-43.5,0.00011843791952309987
34,-43.0,0.00013150911624441132
35,-42.5,0.0001453347794336811
36,-42.0,0.0001626973745653254
37,-41.5,0.0001829985568802782
38,-41.0,0.00020733766070541481
39,-40.5,0.00023622550322901145
40,-40.0,0.00027726442970690514
41,-39.5,0.00032607513065077
42,-39.0,0.0003917016572280179
43,-38.5,0.00048108903725782413
44,-38.0,0.0005862317287630404
45,-37.5,0.0007130852757078987
46,-37.0,0.0008677915002483856
47,-36.5,0.0010511741877794337
48,-36.0,0.0012668744311972182
49,-35.5,0.0015104639493293593
50,-35.0,0.0017687632488822653
51,-34.5,0.0020632454346746153
52,-34.0,0.0024369200745156484
53,-33.5,0.0028055906408345752
54,-33.0,0.003280669289617486
55,-32.5,0.003899314724292101
56,-32.0,0.004573788405365127
57,-31.5,0.005502053104818679
58,-31.0,0.006636151912568307
59,-30.5,0.008194402483854944
60,-30.0,0.010277803030303031
61,-29.5,0.013045150769995033
62,-29.0,0.016925372379533035
63,-28.5,0.022135524788872332
64,-28.0,0.029684212617983114
65,-27.5,0.040791541281669154
66,-27.0,0.0574629264778937
67,-26.5,0.07982270690511675
68,-26.0,0.10845503527074019
69,-25.5,0.14402549677098858
70,-25.0,0.18237417287630403
71,-24.5,0.2225849617486339
72,-24.0,0.26022485196224543
73,-23.5,0.29137104520616
74,-23.0,0.3154845042225534
75,-22.5,0.3330859920516642
76,-22.0,0.3465139935419772
77,-21.5,0.35704099205166423
78,-21.0,0.3657590829607551
79,-20.5,0.37381592498758076
80,-20.0,0.3808295057128664
81,-19.5,0.3867811107799305
82,-19.0,0.39164991952309985
83,-18.5,0.396557568802782
84,-18.0,0.40151587829110785
85,-17.5,0.40626298609041234
86,-17.0,0.4110938345752608
87,-16.5,0.41538203626428216
88,-16.0,0.419371131644312
89,-15.5,0.4233179408842524
90,-15.0,0.42738577993045207
91,-14.5,0.43174310183805265
92,-14.0,0.4358284759066071
93,-13.5,0.439613957774466
94,-13.0,0.4434959950322902
95,-12.5,0.44710589965226033
96,-12.0,0.45099691256830604
97,-11.5,0.45450396870342774
98,-11.0,0.45771654595131644
99,-10.5,0.4607796855439643
100,-10.0,0.46370814704421265
101,-9.5,0.4666851867858917
102,-9.0,0.4693310591157477
103,-8.5,0.4714987322404372
104,-8.0,0.4738020551415798
105,-7.5,0.4760497675111774
106,-7.0,0.47840476900149037
107,-6.5,0.4803673010432191
108,-6.0,0.4815165335320418
109,-5.5,0.48324542573273727
110,-5.0,0.4846462955787383
111,-4.75,0.4854842086438152
112,-4.5,0.4863777784401391
113,-4.25,0.4875144729259812
114,-4.0,0.48814780029806265
115,-3.75,0.48845190263288624
116,-3.5,0.48858921857923504
117,-3.25,0.48879024143070043
118,-3.0,0.4889083109786389
119,-2.75,0.48905515747640343
120,-2.5,0.4893414475906608
121,-2.25,0.48963712965722805
122,-2.0,0.490858351217089
123,-1.75,0.49096152309985097
124,-1.5,0.49230539443616494
125,-1.25,0.4921212121212121
126,-1.0,0.49234148137108796
