,angle,pm_value
129,-0.25,2.4565518231495284e-08
130,0.0,2.0076316542473922e-08
131,0.25,2.2042104868355688e-08
132,0.5,2.2488245752608048e-08
133,0.75,2.261765042225534e-08
134,1.0,2.446665986090412e-08
135,1.25,2.1640721708892202e-08
136,1.5,2.6094085196224545e-08
137,1.75,1.9843451018380528e-08
138,2.0,2.199667009438649e-08
139,2.25,2.0562284550422255e-08
140,2.5,2.4048360059612518e-08
141,2.75,2.1964481619473425e-08
142,3.0,2.4929409985096875e-08
143,3.25,1.8277060307998016e-08
144,3.5,1.884528440139096e-08
145,3.75,1.7667339393939398e-08
146,4.0,1.9130222305017386e-08
147,4.25,1.6922956383507204e-08
148,4.5,1.6305279682066566e-08
149,4.75,1.9939951614505717e-08
150,5.0,1.9559478241430704e-08
151,5.5,1.4851691405861899e-08
152,6.0,1.810853308494784e-08
153,6.5,1.4118246497764531e-08
154,7.0,1.6341783854942874e-08
155,7.5,1.773832086438152e-08
156,8.0,1.793935096870343e-08
157,8.5,1.7482904769001494e-08
158,9.0,1.4505698062593146e-08
159,9.5,1.645523700943865e-08
160,10.0,1.6641330352707404e-08
161,10.5,1.5350600943864878e-08
162,11.0,1.363957660208644e-08
163,11.5,1.2000205166418281e-08
164,12.0,1.4940932538499753e-08
165,12.5,1.3893353253849977e-08
166,13.0,1.8182831992051665e-08
167,13.5,1.5676674515648288e-08
168,14.0,1.814237476403378e-08
169,14.5,1.5115733383010434e-08
170,15.0,1.8006678539493297e-08
171,15.5,1.7617583457526083e-08
172,16.0,1.3116446696472927e-08
173,16.5,1.731905449577745e-08
174,17.0,1.5462047938400398e-08
175,17.5,1.6796222454048684e-08
176,18.0,1.7054993243914556e-08
177,18.5,1.4439692747143568e-08
178,19.0,1.8043872131147542e-08
179,19.5,1.6474471485345257e-08
180,20.0,1.681149701937407e-08
181,20.5,1.550219771485345e-08
182,21.0,1.6091328763040237e-08
183,21.5,1.5174785295578737e-08
184,22.0,1.2903470591157478e-08
185,22.5,1.771778479880775e-08
186,23.0,1.7365803278688525e-08
187,23.5,1.3338361698956783e-08
188,24.0,1.2468924143070045e-08
189,24.5,1.1707281122702436e-08
