,angle,pm_value
91,-14.5,1.3341661500248387e-05
92,-14.0,1.343151395926478e-05
93,-13.5,1.33572348733234e-05
94,-13.0,1.3344132339791359e-05
95,-12.5,1.3231281371087929e-05
96,-12.0,1.3205245802285147e-05
97,-11.5,1.313771137605564e-05
98,-11.0,1.3072212965722803e-05
99,-10.5,1.3121883904619972e-05
100,-10.0,1.3173994634873325e-05
101,-9.5,1.3187270789865872e-05
102,-9.0,1.3282623994038748e-05
103,-8.5,1.345384749130651e-05
104,-8.0,1.3643146249379038e-05
105,-7.5,1.3802931892697469e-05
106,-7.0,1.3915189865871833e-05
107,-6.5,1.409560347739692e-05
108,-6.0,1.424428867362146e-05
109,-5.5,1.437564133134625e-05
110,-5.0,1.4406319274714359e-05
111,-4.75,1.4359328166915052e-05
112,-4.5,1.4387917883755588e-05
113,-4.25,1.4382611922503727e-05
114,-4.0,1.435584918032787e-05
115,-3.75,1.4314673720814706e-05
116,-3.5,1.4321061202185793e-05
117,-3.25,1.4328884600099354e-05
118,-3.0,1.424180655737705e-05
119,-2.75,1.4207457675111774e-05
120,-2.5,1.4217742026825634e-05
121,-2.25,1.4327068852459018e-05
122,-2.0,1.4148334028812718e-05
123,-1.75,1.4148744858420268e-05
124,-1.5,1.4208650720317935e-05
125,-1.25,1.43828392449081e-05
126,-1.0,1.449064828614009e-05
127,-0.75,1.4478984550422256e-05
128,-0.5,1.4696738897168406e-05
129,-0.25,1.464549225037258e-05
130,0.0,1.4607869150521612e-05
131,0.25,1.4455020218579237e-05
132,0.5,1.4451720566318928e-05
133,0.75,1.4419842523596624e-05
134,1.0,1.4327050521609538e-05
135,1.25,1.4225499006458025e-05
136,1.5,1.4203049677098858e-05
137,1.75,1.4237582116244413e-05
138,2.0,1.4323150819672132e-05
139,2.25,1.4301116592151021e-05
140,2.5,1.4420395976154993e-05
141,2.75,1.4496705365126678e-05
142,3.0,1.4460129905613514e-05
143,3.25,1.4428001937406856e-05
144,3.5,1.4283469150521609e-05
145,3.75,1.4213886090412322e-05
146,4.0,1.4055132538499752e-05
147,4.25,1.3900589319423746e-05
148,4.5,1.384867486338798e-05
149,4.75,1.3845719771485346e-05
150,5.0,1.3704629210134128e-05
151,5.5,1.3456784252359664e-05
152,6.0,1.359359393939394e-05
153,6.5,1.3532607948335817e-05
154,7.0,1.3492569051167414e-05
155,7.5,1.3217468653750621e-05
156,8.0,1.3049763636363638e-05
157,8.5,1.2772268653750622e-05
158,9.0,1.2702359413810233e-05
159,9.5,1.2746138450074516e-05
160,10.0,1.277832995529061e-05
161,10.5,1.2888084649776454e-05
162,11.0,1.2970168753104819e-05
163,11.5,1.2883505812220566e-05
164,12.0,1.3011992300049676e-05
165,12.5,1.3249461102831595e-05
166,13.0,1.3406634724292103e-05
167,13.5,1.3359794634873324e-05
168,14.0,1.3373878440139098e-05
169,14.5,1.3350988574267264e-05
170,15.0,1.3512760755091903e-05
171,15.5,1.3695014108296078e-05
172,16.0,1.398156790859414e-05
173,16.5,1.4213555688027822e-05
174,17.0,1.4373979533035271e-05
175,17.5,1.4769210680576257e-05
176,18.0,1.5265496373571786e-05
177,18.5,1.5999910233482365e-05
178,19.0,1.673626830601093e-05
179,19.5,1.75877392449081e-05
180,20.0,1.8496172180824642e-05
181,20.5,1.9891926626924988e-05
182,21.0,2.1793539493293595e-05
183,21.5,2.4152407203179337e-05
184,22.0,2.6896481619473423e-05
185,22.5,2.9651902086438156e-05
186,23.0,3.153822821659216e-05
187,23.5,3.238188847491307e-05
188,24.0,3.179470417287631e-05
189,24.5,2.9963278688524593e-05
190,25.0,2.7436957228017885e-05
191,25.5,2.4705316095380032e-05
192,26.0,2.2119232786885247e-05
193,26.5,1.979032006954794e-05
194,27.0,1.8132075012419275e-05
195,27.5,1.7054221559860905e-05
196,28.0,1.6378281867858916e-05
197,28.5,1.5695713263785398e-05
198,29.0,1.519028827620467e-05
199,29.5,1.4642856234475907e-05
200,30.0,1.4097895032290115e-05
201,30.5,1.333581480377546e-05
202,31.0,1.2619784003974167e-05
203,31.5,1.1696525285643319e-05
204,32.0,1.073445961251863e-05
205,32.5,9.699754098360656e-06
206,33.0,8.709377496274217e-06
207,33.5,7.675466169895678e-06
208,34.0,6.716178440139096e-06
209,34.5,5.7320858917039245e-06
210,35.0,4.923856080476901e-06
211,35.5,4.063262459016394e-06
212,36.0,3.4246747938400398e-06
213,36.5,2.76131696969697e-06
214,37.0,2.2361152260308e-06
215,37.5,1.7450543070044708e-06
216,38.0,1.3795434277198213e-06
217,38.5,1.0529379433681074e-06
218,39.0,8.213594287133633e-07
219,39.5,6.267355340288128e-07
220,40.0,4.908356770988575e-07
221,40.5,4.0372897913561853e-07
222,41.0,3.3918911723795335e-07
223,41.5,2.948804197714854e-07
224,42.0,2.78508044212618e-07
225,42.5,2.575089339294585e-07
226,43.0,2.409114028812718e-07
227,43.5,2.284695365126677e-07
228,44.0,2.1908048037754595e-07
229,44.5,2.1159253651266766e-07
230,45.0,2.0253512419274717e-07
231,45.5,1.953795961251863e-07
232,46.0,1.8470703775459515e-07
233,46.5,1.7129446299056136e-07
234,47.0,1.693984908097367e-07
235,47.5,1.6259937059115748e-07
236,48.0,1.5786474615002483e-07
237,48.5,1.505295529061103e-07
238,49.0,1.4257767560854448e-07
239,49.5,1.4298127173373076e-07
240,50.0,1.3831634972677598e-07
241,50.5,1.3441282066567312e-07
242,51.0,1.3159704619970196e-07
243,51.5,1.3003233184302039e-07
244,52.0,1.2214154197714855e-07
245,52.5,1.2193919771485347e-07
246,53.0,1.2060045504222554e-07
247,53.5,1.1367728514654745e-07
248,54.0,1.1098992796820666e-07
249,54.5,1.1033591654247393e-07
250,55.0,1.0476194634873326e-07
251,55.5,1.0396815598609041e-07
252,56.0,1.0318263884749131e-07
253,56.5,1.0141393691008447e-07
254,57.0,9.90782439145554e-08
255,57.5,8.861112419274715e-08
256,58.0,8.889473571783409e-08
257,58.5,8.506460953800298e-08
258,59.0,8.209911723795331e-08
259,59.5,7.62769215101838e-08
260,60.0,7.784500546448088e-08
